Indicator Code,Indicator Type,Indicator Category,Indicator Name,Sub-indicator Name,Sub-indicator Parameter,Sub-indicator Unit,Member State Code,Member State Name,Time Period,Data,Flag
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PL,Poland,2000,26.714,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,2016,17.581,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LT,Lithuania,2014,5.26,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PL,Poland,2018,26.007,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,EE,Estonia,2019,31.592,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LV,Latvia,2006,13.942,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,2017,17.698,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PL,Poland,2003,26.878,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,2001,26.799,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,1996,27.334,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PL,Poland,2017,26.282,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DE,Germany,2002,12.519,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PL,Poland,2006,26.498,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,SE,Sweden,2017,7.485,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,EE,Estonia,2010,32.349,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LT,Lithuania,2012,5.449,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,EE,Estonia,2013,29.114,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,EE,Estonia,2015,30.033,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PL,Poland,2008,26.39,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LT,Lithuania,2017,4.999,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PL,Poland,2005,26.771,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LV,Latvia,2003,14.227,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LV,Latvia,2004,14.08,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LT,Lithuania,2013,5.327,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PL,Poland,2020,26.038,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LT,Lithuania,2015,5.126,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,DE,Germany,2013,12.86,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,PT,Portugal,2013,26.502,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,EE,Estonia,2018,30.18,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,LT,Lithuania,2011,5.422,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,EE,Estonia,2017,29.76,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,2013,17.854,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,SE,Sweden,2007,8.086,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,CZ,Czechia,2014,17.847,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,RO,Romania,2020,37.441,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,BG,Bulgaria,2003,10.746,
CTX_SOC_10_3a,Context,Socio-economic,C.10 Structure of the economy,Distribution of GVA by type of region,rural regions,% of total,IT,Italy,2008,9.3,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,FR,France,2002,6.919,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,CZ,Czechia,1998,8.812,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,NL,Netherlands,2019,3.891,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,FR,France,2004,6.748,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,PT,Portugal,2005,23.32,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,CZ,Czechia,1997,8.79,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,ES,Spain,2010,11.692,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,FR,France,2003,6.78,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,DE,Germany,2014,3.396,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,SK,Slovakia,2013,4.44,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,DE,Germany,2007,3.826,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,DE,Germany,2016,3.246,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,BG,Bulgaria,2006,32.418,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,HR,Croatia,2011,24.331,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,HR,Croatia,2020,10.935,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,DE,Germany,2013,3.48,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,DE,Germany,2019,3.004,p
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,AT,Austria,2008,10.354,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,AT,Austria,2009,10.259,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,SK,Slovakia,2018,3.889,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,PT,Portugal,2004,23.785,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,FI,Finland,2013,7.183,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,DE,Germany,2018,3.086,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,PT,Portugal,1999,25.083,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,ES,Spain,2006,12.529,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,ES,Spain,2004,15.402,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,AT,Austria,2010,10.016,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,DE,Germany,2020,2.91,p
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,PT,Portugal,2000,24.997,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,ES,Spain,2003,15.678,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,HR,Croatia,2019,11.105,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,DE,Germany,2017,3.169,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,HR,Croatia,2018,11.392,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,BG,Bulgaria,2003,32.21,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,SK,Slovakia,2019,3.802,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,SK,Slovakia,2020,3.831,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,PT,Portugal,2001,25.329,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,ES,Spain,2002,15.994,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,BG,Bulgaria,2004,30.218,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,BG,Bulgaria,2000,30.811,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,CZ,Czechia,1995,9.34,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,SK,Slovakia,2017,4.016,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,PT,Portugal,1995,28.786,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,NL,Netherlands,2018,3.968,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,ES,Spain,2008,11.629,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,FR,France,2000,7.324,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,HR,Croatia,2015,16.168,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,FR,France,2001,7.126,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,PT,Portugal,2006,23.331,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,BG,Bulgaria,2002,31.983,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,HR,Croatia,2013,18.908,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,HR,Croatia,2017,12.657,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,ES,Spain,2000,16.031,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,ES,Spain,2005,13.908,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,PT,Portugal,2003,24.789,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,DE,Germany,2015,3.331,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,PT,Portugal,2002,24.678,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,ES,Spain,2001,15.874,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,DE,Germany,2011,3.616,
CTX_SOC_11_4a,Context,Socio-economic,C.11 Structure of the employment,Distribution of employment in rural regions,primary sector,% of total,PT,Portugal,1997,28.054,
